x_cg,y_cg,u_dns,v_dns,yw,nut,u_baseline,v_baseline,map_dist
3.125000000000e-01,5.874999999998e-01,3.292410000000e-03,2.839850000000e-04,3.125000000000e-01,9.166948890652e-04,1.953717460800e-03,1.257662250625e-02,3.194999999700e-04
3.125000000000e-01,6.124999999999e-01,2.707030000000e-03,-7.047790000000e-05,3.125000000000e-01,8.596617813999e-04,1.902379592408e-03,1.154978902778e-02,3.194999999700e-04
3.125000000000e-01,6.374999999999e-01,2.058750000000e-03,-4.033990000000e-04,3.125000000000e-01,8.035000918910e-04,1.821885276455e-03,1.057444728034e-02,3.194999999700e-04
3.125000000000e-01,6.624999999999e-01,1.310530000000e-03,-7.193700000000e-04,3.125000000000e-01,7.486675515192e-04,1.706864077897e-03,9.648444126307e-03,1.109977139463e-03
3.125000000000e-01,6.875000000000e-01,5.777780000000e-04,-9.824890000000e-04,3.125000000000e-01,6.957376607713e-04,1.551159627282e-03,8.768552067650e-03,4.518412331358e-04
3.125000000000e-01,7.125000000000e-01,-4.118540000000e-04,-1.267850000000e-03,2.875000000000e-01,6.454077326670e-04,1.346588895828e-03,7.929792130753e-03,3.411494174109e-03
3.125000000000e-01,7.375000000000e-01,-1.176300000000e-03,-1.442430000000e-03,2.625000000000e-01,5.976367528878e-04,1.079613861289e-03,7.124504820775e-03,1.486736106339e-03
3.125000000000e-01,7.624999999999e-01,-2.338860000000e-03,-1.645440000000e-03,2.375000000001e-01,5.529863224572e-04,7.253980501737e-04,6.347115766614e-03,1.603649743665e-03
3.125000000000e-01,7.874999999998e-01,-3.511990000000e-03,-1.783410000000e-03,2.125000000002e-01,4.842109399541e-04,2.573037214401e-04,5.595457604069e-03,2.178061179296e-03
3.125000000000e-01,8.124999999998e-01,-4.684660000000e-03,-1.862010000000e-03,1.875000000002e-01,3.568885425398e-04,-3.330744350656e-04,4.852192171476e-03,6.013904722926e-04
3.125000000000e-01,8.374999999998e-01,-5.843960000000e-03,-1.887010000000e-03,1.625000000002e-01,2.536229174129e-04,-1.043597929618e-03,4.120942455221e-03,3.185065344517e-03
3.125000000000e-01,8.624999999998e-01,-7.345410000000e-03,-1.848080000000e-03,1.375000000002e-01,1.747965425459e-04,-1.913645233500e-03,3.421426522061e-03,2.620053529815e-03
3.125000000000e-01,8.874999999998e-01,-9.110830000000e-03,-1.707340000000e-03,1.125000000002e-01,1.202241521197e-04,-3.000186586468e-03,2.756651077163e-03,4.298098417656e-04
3.125000000000e-01,9.124999999999e-01,-1.071550000000e-02,-1.496460000000e-03,8.750000000014e-02,8.042447061212e-05,-4.332317640431e-03,2.119963337258e-03,8.184390629545e-04
3.125000000000e-01,9.374999999999e-01,-1.240400000000e-02,-1.194320000000e-03,6.250000000007e-02,4.706986998499e-05,-5.913576245051e-03,1.503525654080e-03,1.449646939701e-03
3.125000000000e-01,9.625000000000e-01,-1.425180000000e-02,-7.720370000000e-04,3.750000000001e-02,2.136582999322e-05,-7.791624962944e-03,9.579153304314e-04,3.525354591780e-04
3.125000000000e-01,9.875000000000e-01,-1.587070000000e-02,-2.834340000000e-04,1.250000000000e-02,9.550347171268e-06,-1.009772167602e-02,1.143377323269e-04,3.466561696852e-04
3.125000000000e-01,6.249999999988e-02,5.618280000000e-03,4.168610000000e-02,6.731456008909e-02,3.582038931727e-04,3.252316035037e-04,3.814544642616e-02,6.961927553706e-04
3.125000000000e-01,8.749999999982e-02,4.966020000000e-03,3.232280000000e-02,9.100137361585e-02,5.288123051561e-04,9.387577083843e-04,3.663278858194e-02,7.672848299288e-04
3.125000000000e-01,1.624999999996e-01,2.619240000000e-03,9.699920000000e-03,1.644118304742e-01,1.115148143133e-03,2.474001080621e-03,3.357005628327e-02,2.078206558941e-03
3.125000000000e-01,1.874999999995e-01,2.449140000000e-03,6.140720000000e-03,1.891593243798e-01,1.317317442888e-03,2.709625513636e-03,3.261717474249e-02,1.934072517206e-03
3.125000000000e-01,2.124999999994e-01,2.529390000000e-03,3.997710000000e-03,2.139655346073e-01,1.535227058321e-03,2.670839163215e-03,3.161208305142e-02,1.558598889485e-03
3.125000000000e-01,2.374999999994e-01,2.993640000000e-03,2.457470000000e-03,2.388121646812e-01,1.538567151393e-03,2.468379513840e-03,3.051799583867e-02,2.744162987754e-03
3.125000000000e-01,2.624999999994e-01,3.782340000000e-03,2.495610000000e-03,2.636877888710e-01,1.505840909068e-03,2.289297038513e-03,2.932230066759e-02,3.124379018915e-03
3.125000000000e-01,2.874999999994e-01,4.411360000000e-03,2.835900000000e-03,2.885849095148e-01,1.479212292189e-03,2.155648344978e-03,2.804058249073e-02,1.642867157799e-03
3.125000000000e-01,3.124999999995e-01,5.005800000000e-03,3.158150000000e-03,3.125000000000e-01,1.450495920365e-03,2.058064507088e-03,2.670200068729e-02,2.222584194611e-03
3.125000000000e-01,3.374999999996e-01,5.267710000000e-03,3.205680000000e-03,3.125000000000e-01,1.418606455912e-03,1.990342764833e-03,2.532726056819e-02,3.870691154933e-04
3.125000000000e-01,3.624999999996e-01,5.391160000000e-03,3.144050000000e-03,3.125000000000e-01,1.382652271167e-03,1.948073728111e-03,2.393495950406e-02,5.745315479911e-04
3.125000000000e-01,3.874999999997e-01,5.449550000000e-03,3.009130000000e-03,3.125000000000e-01,1.342322050959e-03,1.927343810697e-03,2.254184802262e-02,3.677013055321e-04
3.125000000000e-01,4.124999999998e-01,5.453700000000e-03,2.757140000000e-03,3.125000000000e-01,1.297783004172e-03,1.923929213304e-03,2.116209521552e-02,2.295840260346e-03
3.125000000000e-01,4.374999999998e-01,5.386530000000e-03,2.533440000000e-03,3.125000000000e-01,1.249490488945e-03,1.933077462210e-03,1.980721644787e-02,3.844299838560e-03
3.125000000000e-01,4.624999999999e-01,5.178750000000e-03,2.136500000000e-03,3.125000000000e-01,1.198053357438e-03,1.949599316094e-03,1.848631799836e-02,8.861052421390e-04
3.125000000000e-01,4.875000000000e-01,4.968730000000e-03,1.833970000000e-03,3.125000000000e-01,1.144144579439e-03,1.968064019398e-03,1.720638661140e-02,3.503100412459e-03
3.374999999999e-01,-3.875000000000e-01,3.224000000000e-05,5.000600000000e-02,3.749999999990e-02,5.261941121809e-08,3.133448454855e-06,4.999934085054e-02,1.062999999900e-03
3.374999999999e-01,-3.624999999999e-01,7.877230000000e-05,5.004110000000e-02,3.749999999992e-02,6.026543426177e-08,6.007531508233e-06,4.999791768158e-02,1.062999999920e-03
3.374999999999e-01,-3.374999999999e-01,1.032570000000e-04,5.008290000000e-02,3.749999999993e-02,1.032646575978e-07,9.360701522493e-06,4.999465709817e-02,1.062999999930e-03
3.374999999999e-01,-3.124999999999e-01,1.159990000000e-04,5.011990000000e-02,3.749999999994e-02,1.645111345807e-07,1.390372696173e-05,4.998900463130e-02,1.062999999940e-03
3.375000000000e-01,-2.874999999998e-01,1.250710000000e-04,5.014810000000e-02,3.749999999995e-02,2.500954313395e-07,2.033722624427e-05,4.998024208441e-02,1.062999999950e-03
3.375000000000e-01,-2.624999999998e-01,1.361080000000e-04,5.016520000000e-02,3.749999999997e-02,3.722395774854e-07,2.959424350313e-05,4.996710550031e-02,1.062999999970e-03
3.375000000000e-01,-2.374999999997e-01,1.531970000000e-04,5.016870000000e-02,3.749999999998e-02,5.487772197739e-07,4.305159781613e-05,4.994762818062e-02,1.062999999980e-03
3.375000000000e-01,-2.124999999997e-01,1.805910000000e-04,5.015480000000e-02,3.749999999999e-02,8.058065117105e-07,6.276215058238e-05,4.991891300223e-02,1.062999999990e-03
3.375000000000e-01,-1.874999999997e-01,2.229770000000e-04,5.011700000000e-02,3.750000000000e-02,1.182593428293e-06,9.181829986004e-05,4.987671303730e-02,1.063000000000e-03
3.375000000000e-01,-1.624999999997e-01,2.873850000000e-04,5.004590000000e-02,3.750000000002e-02,1.739158590474e-06,1.349651944785e-04,4.981478238693e-02,1.063000000020e-03
3.375000000000e-01,-1.374999999998e-01,3.834830000000e-04,4.992700000000e-02,3.750000000003e-02,2.568576957037e-06,1.996678395756e-04,4.972393796365e-02,1.063000000030e-03
3.375000000000e-01,-1.124999999998e-01,5.267180000000e-04,4.973960000000e-02,3.750000000004e-02,3.817924379650e-06,2.980551858340e-04,4.959076824133e-02,1.063000000040e-03
3.375000000000e-01,-8.749999999989e-02,7.402920000000e-04,4.945450000000e-02,3.750000000005e-02,5.726292731018e-06,4.506734406284e-04,4.939610940002e-02,1.063000000050e-03
3.375000000001e-01,-6.249999999993e-02,1.064180000000e-03,4.903220000000e-02,3.750000000006e-02,8.656095234462e-06,6.952155887483e-04,4.911546317528e-02,1.063000000060e-03
3.375000000001e-01,-3.749999999996e-02,1.570910000000e-03,4.843090000000e-02,3.750000000008e-02,1.274124825355e-05,1.109484098822e-03,4.874005546874e-02,1.063000000080e-03
3.375000000001e-01,-1.249999999999e-02,2.392510000000e-03,4.765850000000e-02,3.750000000009e-02,1.581534969406e-05,1.815084363238e-03,4.836780913114e-02,1.063000000090e-03
3.375000000001e-01,5.125000000000e-01,4.979110000000e-03,2.312490000000e-03,3.375000000001e-01,1.094534358123e-03,3.261938285071e-03,1.819705590836e-02,1.109977139502e-03
3.375000000001e-01,5.374999999999e-01,4.632450000000e-03,1.886760000000e-03,3.375000000001e-01,1.039593977300e-03,3.214565099412e-03,1.688294576166e-02,1.503309016781e-03
3.375000000001e-01,5.624999999998e-01,4.177320000000e-03,1.443920000000e-03,3.375000000001e-01,9.841017035348e-04,3.151659419443e-03,1.562514778965e-02,1.063000000090e-03
3.375000000001e-01,5.874999999998e-01,3.652060000000e-03,1.036560000000e-03,3.375000000001e-01,9.286521647247e-04,3.069368146058e-03,1.442434479493e-02,1.063000000090e-03
3.375000000001e-01,6.124999999999e-01,3.048790000000e-03,6.442600000000e-04,3.375000000001e-01,8.737999006808e-04,2.963806453057e-03,1.328009884055e-02,1.063000000090e-03
3.375000000001e-01,6.374999999999e-01,2.377400000000e-03,2.760390000000e-04,3.375000000001e-01,8.200650078457e-04,2.830928775847e-03,1.219097151138e-02,1.063000000090e-03
3.375000000001e-01,6.624999999999e-01,1.602640000000e-03,-7.614870000000e-05,3.375000000001e-01,7.679671789725e-04,2.666332928971e-03,1.115466665043e-02,1.503309016916e-03
3.375000000001e-01,6.875000000000e-01,8.446380000000e-04,-3.721060000000e-04,3.125000000000e-01,7.181421333049e-04,2.464904096411e-03,1.016806695392e-02,1.109977139482e-03
3.375000000001e-01,7.125000000000e-01,-1.770590000000e-04,-6.987260000000e-04,2.875000000000e-01,6.714357512922e-04,2.219742533238e-03,9.226568279172e-03,3.558957888230e-03
3.375000000001e-01,7.375000000000e-01,-9.665680000000e-04,-9.038430000000e-04,2.625000000000e-01,6.280736917381e-04,1.918955147284e-03,8.322897702594e-03,1.799520213864e-03
3.375000000001e-01,8.124999999998e-01,-4.608690000000e-03,-1.456300000000e-03,1.875000000002e-01,3.942301222217e-04,4.535417874771e-04,5.783670497896e-03,1.178795677959e-03
3.375000000001e-01,8.374999999998e-01,-5.820840000000e-03,-1.521770000000e-03,1.625000000002e-01,2.882332690432e-04,-2.812798097162e-04,4.956665029128e-03,3.342533470147e-03
3.375000000001e-01,8.624999999998e-01,-7.396060000000e-03,-1.532500000000e-03,1.375000000002e-01,2.036375836298e-04,-1.180968379060e-03,4.155268393744e-03,2.809371682300e-03
3.375000000001e-01,8.874999999998e-01,-9.252700000000e-03,-1.447140000000e-03,1.125000000002e-01,1.410344337118e-04,-2.290224228369e-03,3.381360397436e-03,1.101192649035e-03
3.375000000001e-01,9.124999999999e-01,-1.094050000000e-02,-1.285500000000e-03,8.750000000014e-02,9.283525832675e-05,-3.634405098698e-03,2.625738423821e-03,1.302970164655e-03
3.375000000001e-01,9.374999999999e-01,-1.271250000000e-02,-1.036290000000e-03,6.250000000007e-02,5.300282968216e-05,-5.224278300998e-03,1.881755596804e-03,1.769001130580e-03
3.375000000001e-01,9.625000000000e-01,-1.464430000000e-02,-6.758910000000e-04,3.750000000001e-02,2.337350052472e-05,-7.108414030427e-03,1.191258906805e-03,1.073391820440e-03
3.375000000001e-01,9.875000000000e-01,-1.634100000000e-02,-2.501670000000e-04,1.250000000000e-02,8.881766289542e-06,-9.423081441511e-03,1.848983549872e-04,1.071475268119e-03
3.375000000001e-01,1.249999999997e-02,3.609040000000e-03,4.692350000000e-02,4.506939094335e-02,5.748744104397e-05,2.285586338980e-03,4.782686660991e-02,1.099054884970e-03
3.375000000001e-01,3.749999999993e-02,4.973310000000e-03,4.640080000000e-02,6.249999999998e-02,1.501229341408e-04,2.791630183511e-03,4.669564364880e-02,1.480924106780e-03
3.375000000001e-01,6.249999999988e-02,6.454790000000e-03,4.592150000000e-02,8.003905296790e-02,2.719674637154e-04,2.960416807890e-03,4.512631354745e-02,1.229867107797e-03
3.375000000001e-01,8.749999999982e-02,7.799140000000e-03,4.543980000000e-02,1.007782218536e-01,4.391454263519e-04,3.000529850003e-03,4.338053772561e-02,1.271461662988e-03
3.375000000001e-01,1.124999999997e-01,9.096910000000e-03,4.482510000000e-02,1.231107225223e-01,6.402849753793e-04,3.150481507504e-03,4.168367154385e-02,1.346810306102e-03
3.375000000001e-01,1.374999999997e-01,1.024040000000e-02,4.376280000000e-02,1.463087488837e-01,8.601783549541e-04,3.425572918441e-03,4.013109239326e-02,1.064222721156e-03
3.375000000001e-01,1.624999999996e-01,1.054830000000e-02,3.927670000000e-02,1.700183813588e-01,1.086152727413e-03,3.724814667365e-03,3.870666369832e-02,2.312321615138e-03
3.375000000001e-01,1.874999999995e-01,8.385250000000e-03,2.898940000000e-02,1.940521837028e-01,1.308235708622e-03,3.920345138323e-03,3.735551655513e-02,2.183695320328e-03
3.375000000001e-01,2.374999999994e-01,5.766990000000e-03,1.363620000000e-02,2.427060979863e-01,1.514043122067e-03,3.758384584459e-03,3.466705091357e-02,2.925460519913e-03
3.375000000001e-01,2.624999999994e-01,5.274480000000e-03,8.982370000000e-03,2.672194790798e-01,1.492776819772e-03,3.654612371588e-03,3.322290519839e-02,3.284757678132e-03
3.375000000001e-01,2.874999999994e-01,4.941950000000e-03,6.263890000000e-03,2.918154382477e-01,1.469342970189e-03,3.577228891453e-03,3.171941992569e-02,1.930518388513e-03
3.375000000001e-01,3.124999999995e-01,4.951420000000e-03,4.694330000000e-03,3.164747225288e-01,1.442398743591e-03,3.517449181250e-03,3.017937296609e-02,2.442901809805e-03
3.375000000001e-01,3.374999999996e-01,5.288420000000e-03,4.518000000000e-03,3.375000000001e-01,1.411886829106e-03,3.469665873463e-03,2.861847334948e-02,1.085224055382e-03
3.375000000001e-01,3.624999999996e-01,5.455010000000e-03,4.454720000000e-03,3.375000000001e-01,1.377380576832e-03,3.430972801573e-03,2.705183577959e-02,1.165321951157e-03
3.375000000001e-01,3.874999999997e-01,5.650250000000e-03,4.362400000000e-03,3.375000000001e-01,1.338699479454e-03,3.399486866299e-03,2.549375359759e-02,1.078467894886e-03
3.375000000001e-01,4.124999999998e-01,5.765190000000e-03,4.024090000000e-03,3.375000000001e-01,1.295996197011e-03,3.373214697271e-03,2.395669428659e-02,2.509735295053e-03
3.375000000001e-01,4.374999999998e-01,5.723850000000e-03,3.724990000000e-03,3.375000000001e-01,1.249657747010e-03,3.349627541101e-03,2.245103834850e-02,3.975742697782e-03
3.375000000001e-01,4.624999999999e-01,5.551090000000e-03,3.217480000000e-03,3.375000000001e-01,1.200217784868e-03,3.325623879854e-03,2.098515620632e-02,1.346503342126e-03
3.375000000001e-01,4.875000000000e-01,5.358490000000e-03,2.843610000000e-03,3.375000000001e-01,1.148292897744e-03,3.297660750965e-03,1.956555678088e-02,3.646861835878e-03
3.375000000001e-01,7.624999999999e-01,-2.169380000000e-03,-1.152270000000e-03,2.375000000001e-01,5.886624883444e-04,1.539903356055e-03,7.452046015565e-03,1.897256242733e-03
3.375000000001e-01,7.874999999998e-01,-3.387000000000e-03,-1.334810000000e-03,2.125000000002e-01,5.234755182809e-04,1.056229799609e-03,6.612221761761e-03,2.402465244491e-03
3.375000000001e-01,2.124999999994e-01,6.931800000000e-03,2.109550000000e-02,2.183031149567e-01,1.544250191694e-03,3.893383001285e-03,3.602655315939e-02,1.859333011737e-03
3.624999999998e-01,-3.875000000000e-01,1.666080000000e-05,5.000250000000e-02,6.249999999984e-02,1.710225643483e-07,3.928779611314e-06,4.999949941173e-02,1.603468213836e-13
3.624999999999e-01,-3.625000000000e-01,4.528740000000e-05,5.002110000000e-02,6.249999999986e-02,1.666984911267e-07,8.130394623854e-06,4.999855264702e-02,1.456307307292e-13
3.624999999999e-01,-3.374999999999e-01,6.641910000000e-05,5.004990000000e-02,6.249999999988e-02,2.640134325402e-07,1.325795742774e-05,4.999648959677e-02,1.342306239617e-13
3.624999999999e-01,-3.124999999999e-01,8.326240000000e-05,5.008090000000e-02,6.249999999990e-02,4.172106210888e-07,2.018987444467e-05,4.999289593105e-02,1.345483699144e-13
3.624999999999e-01,-2.874999999999e-01,1.003680000000e-04,5.010910000000e-02,6.249999999992e-02,6.434306984742e-07,2.996446793654e-05,4.998727146945e-02,1.360610816699e-13
3.624999999999e-01,-2.624999999999e-01,1.222870000000e-04,5.013110000000e-02,6.249999999995e-02,9.750238612489e-07,4.398740797396e-05,4.997880486767e-02,1.393160477071e-13
3.625000000000e-01,-2.374999999998e-01,1.536840000000e-04,5.014420000000e-02,6.249999999997e-02,1.461164824346e-06,6.430448821782e-05,4.996626202969e-02,1.627774473296e-13
3.625000000000e-01,-2.124999999998e-01,2.001770000000e-04,5.014510000000e-02,6.249999999999e-02,2.173969434038e-06,9.393366901075e-05,4.994786177764e-02,1.802751216436e-13
3.625000000000e-01,-1.874999999998e-01,2.690870000000e-04,5.012940000000e-02,6.250000000001e-02,3.219859776818e-06,1.373528022300e-04,4.992108062670e-02,1.802689679682e-13
3.625000000000e-01,-1.624999999998e-01,3.706680000000e-04,5.009060000000e-02,6.250000000003e-02,4.756748338624e-06,2.012657381994e-04,4.988239998927e-02,1.529844047355e-13
3.625000000001e-01,-1.374999999999e-01,5.195090000000e-04,5.001920000000e-02,6.250000000005e-02,7.018629614496e-06,2.958156315290e-04,4.982706298492e-02,1.299985830195e-13
3.625000000001e-01,-1.124999999999e-01,7.366560000000e-04,4.990230000000e-02,6.250000000007e-02,1.034807350678e-05,4.365051633724e-04,4.974903746659e-02,1.139811910891e-13
3.625000000001e-01,-8.749999999994e-02,1.052020000000e-03,4.972310000000e-02,6.250000000009e-02,1.522719965020e-05,6.471586364327e-04,4.964175453799e-02,1.070070503512e-13
3.625000000001e-01,-6.249999999997e-02,1.507590000000e-03,4.946280000000e-02,6.250000000011e-02,2.222339426875e-05,9.639131518414e-04,4.950101412262e-02,1.139854433284e-13
3.625000000001e-01,-3.749999999999e-02,2.158280000000e-03,4.910870000000e-02,6.250000000013e-02,3.145652925244e-05,1.437533227153e-03,4.933454090368e-02,1.307038443155e-13
3.625000000002e-01,-1.249999999999e-02,3.058940000000e-03,4.867270000000e-02,6.250000000016e-02,4.023929394281e-05,2.123500394763e-03,4.919313391627e-02,1.600612355528e-13
3.625000000002e-01,5.125000000000e-01,5.499970000000e-03,3.342420000000e-03,3.625000000002e-01,1.093528915898e-03,4.665422108914e-03,2.016238028688e-02,3.195000000400e-04
3.625000000002e-01,5.374999999999e-01,5.130030000000e-03,2.839370000000e-03,3.625000000002e-01,1.041941490830e-03,4.560861520936e-03,1.873574618946e-02,1.062999999880e-03
3.625000000002e-01,5.624999999998e-01,4.641970000000e-03,2.286080000000e-03,3.625000000002e-01,9.897910562057e-04,4.439588033667e-03,1.736820528870e-02,2.624347900342e-13
3.625000000002e-01,5.874999999998e-01,4.088410000000e-03,1.799660000000e-03,3.625000000002e-01,9.377156111081e-04,4.298907732467e-03,1.606027642466e-02,2.624347900342e-13
3.625000000002e-01,6.124999999999e-01,3.461190000000e-03,1.359680000000e-03,3.625000000002e-01,8.863032538198e-04,4.135962911521e-03,1.481141603517e-02,2.266911758502e-13
3.625000000002e-01,6.374999999999e-01,2.763760000000e-03,9.543670000000e-04,3.625000000001e-01,8.360800269059e-04,3.947599278204e-03,1.362017713409e-02,1.972251754017e-13
3.625000000002e-01,6.624999999999e-01,1.958450000000e-03,5.647330000000e-04,3.375000000001e-01,7.875344823701e-04,3.730196507016e-03,1.248442182946e-02,1.063000000070e-03
3.625000000002e-01,6.875000000000e-01,1.173130000000e-03,2.333310000000e-04,3.125000000000e-01,7.412687629320e-04,3.479412831907e-03,1.140142466884e-02,3.194999999701e-04
3.625000000002e-01,7.125000000000e-01,1.176030000000e-04,-1.375100000000e-04,2.875000000000e-01,6.982149816897e-04,3.189349563526e-03,1.036714694930e-02,3.396500000000e-03
3.625000000002e-01,7.375000000000e-01,-6.978320000000e-04,-3.748220000000e-04,2.625000000000e-01,6.588773514830e-04,2.849776492226e-03,9.374791143619e-03,1.451999999970e-03
3.625000000002e-01,8.124999999998e-01,-4.480610000000e-03,-1.065280000000e-03,1.875000000002e-01,4.279413806996e-04,1.322048740177e-03,6.595133494806e-03,5.095000001800e-04
3.625000000002e-01,8.374999999998e-01,-5.750000000000e-03,-1.172230000000e-03,1.625000000002e-01,3.187413655205e-04,5.740317980477e-04,5.691412342314e-03,3.168999999820e-03
3.625000000002e-01,8.624999999998e-01,-7.405720000000e-03,-1.233610000000e-03,1.375000000002e-01,2.299830705507e-04,-3.475068499117e-04,4.801811714106e-03,2.600499999830e-03
3.625000000002e-01,8.874999999998e-01,-9.361930000000e-03,-1.204190000000e-03,1.125000000002e-01,1.598883573888e-04,-1.472127718396e-03,3.930525267669e-03,2.875000001700e-04
3.625000000002e-01,9.124999999999e-01,-1.113980000000e-02,-1.091350000000e-03,8.750000000014e-02,1.041226770929e-04,-2.820571705292e-03,3.069262465347e-03,7.534999998600e-04
3.625000000002e-01,9.374999999999e-01,-1.300120000000e-02,-8.930640000000e-04,6.250000000007e-02,5.847270476677e-05,-4.408756683324e-03,2.212732481475e-03,1.413999999930e-03
3.625000000002e-01,9.625000000000e-01,-1.502230000000e-02,-5.896610000000e-04,3.750000000001e-02,2.525781608898e-05,-6.286678679973e-03,1.394660805399e-03,1.489999999900e-04
3.625000000002e-01,9.875000000000e-01,-1.680290000000e-02,-2.199000000000e-04,1.250000000000e-02,8.076641222836e-06,-8.599579004110e-03,2.438741916993e-04,1.345000000000e-04
3.625000000002e-01,1.249999999997e-02,4.197650000000e-03,4.821210000000e-02,6.731456008932e-02,5.869447783304e-05,2.942764370575e-03,4.908222224530e-02,2.791999999750e-04
3.625000000002e-01,3.749999999993e-02,5.468320000000e-03,4.777450000000e-02,8.003905296798e-02,1.069819762144e-04,3.760121872273e-03,4.882460414227e-02,1.031099999928e-03
3.625000000002e-01,6.249999999988e-02,6.933520000000e-03,4.729380000000e-02,9.762812094883e-02,2.066112861254e-04,4.333725469522e-03,4.819989776340e-02,6.185500001210e-04
3.625000000002e-01,8.749999999982e-02,8.324360000000e-03,4.680560000000e-02,1.152443057162e-01,3.565165198718e-04,4.628876151696e-03,4.714177687890e-02,6.976000001850e-04
3.625000000002e-01,1.124999999997e-01,9.713970000000e-03,4.625510000000e-02,1.352081728298e-01,5.568806830713e-04,4.821117636468e-03,4.577597006760e-02,8.270000002600e-04
3.625000000002e-01,1.374999999997e-01,1.105300000000e-02,4.565530000000e-02,1.566245510766e-01,7.857943284458e-04,5.028416385785e-03,4.428644238288e-02,5.100000033001e-05
3.625000000002e-01,1.624999999996e-01,1.255650000000e-02,4.490140000000e-02,1.789727632907e-01,1.024784866956e-03,5.245600186539e-03,4.277788484302e-02,2.053500000400e-03
3.625000000002e-01,1.874999999995e-01,1.391540000000e-02,4.396630000000e-02,2.019436802672e-01,1.265448161371e-03,5.386015694197e-03,4.128551571574e-02,1.907500000480e-03
3.625000000002e-01,2.124999999994e-01,1.483260000000e-02,4.214630000000e-02,2.253469547161e-01,1.455545183927e-03,5.357306707193e-03,3.977446648203e-02,1.525499999450e-03
3.625000000002e-01,2.374999999994e-01,1.467970000000e-02,3.648970000000e-02,2.490607355641e-01,1.447802801844e-03,5.284114519861e-03,3.822463635318e-02,2.725500000620e-03
3.625000000002e-01,2.624999999994e-01,1.312470000000e-02,2.944330000000e-02,2.730041208475e-01,1.444710681595e-03,5.233796188893e-03,3.658815590695e-02,3.108000000620e-03
3.625000000002e-01,2.874999999994e-01,1.115410000000e-02,2.335440000000e-02,2.971216080996e-01,1.431078553039e-03,5.194628692605e-03,3.490591427170e-02,1.611499999440e-03
3.625000000002e-01,3.124999999995e-01,7.757110000000e-03,1.511010000000e-02,3.213740033041e-01,1.410672663420e-03,5.157423044842e-03,3.319955709404e-02,2.199500000490e-03
3.625000000002e-01,3.374999999996e-01,5.497350000000e-03,1.028830000000e-02,3.457329171481e-01,1.385106166270e-03,5.117160696087e-03,3.148336470071e-02,2.185000004301e-04
3.625000000002e-01,3.624999999996e-01,5.335090000000e-03,7.392540000000e-03,3.625000000002e-01,1.354784025378e-03,5.072081903455e-03,2.977084240402e-02,4.774999996400e-04
3.625000000002e-01,3.874999999997e-01,6.100760000000e-03,5.968800000000e-03,3.625000000002e-01,1.319950328278e-03,5.021801831013e-03,2.807460044558e-02,1.820000003000e-04
3.625000000002e-01,4.124999999998e-01,6.187820000000e-03,5.323230000000e-03,3.625000000002e-01,1.280948571000e-03,4.966053494755e-03,2.640563839087e-02,2.273500000230e-03
3.625000000002e-01,4.374999999998e-01,6.116460000000e-03,4.973110000000e-03,3.625000000002e-01,1.238230195983e-03,4.904120826458e-03,2.477319573060e-02,3.830999999840e-03
3.625000000002e-01,4.624999999999e-01,6.024930000000e-03,4.371250000000e-03,3.625000000002e-01,1.192338298921e-03,4.834681732964e-03,2.318480970074e-02,8.265000001001e-04
3.625000000002e-01,4.875000000000e-01,5.865520000000e-03,3.950920000000e-03,3.625000000002e-01,1.143885802146e-03,4.755868046306e-03,2.164640214172e-02,3.488499999970e-03
3.625000000002e-01,7.624999999999e-01,-1.942220000000e-03,-6.707840000000e-04,2.375000000001e-01,6.240569287696e-04,2.441045793311e-03,8.419880588386e-03,1.571500000120e-03
3.625000000002e-01,7.874999999998e-01,-3.206500000000e-03,-8.996060000000e-04,2.125000000002e-01,5.614979436184e-04,1.938349625991e-03,7.500758094697e-03,2.154500000180e-03
3.874999999998e-01,-3.875000000000e-01,7.860220000000e-06,5.000200000000e-02,8.749999999978e-02,3.719629044043e-07,4.393189381632e-06,4.999988420295e-02,2.199906993332e-13
3.874999999998e-01,-3.625000000000e-01,2.307320000000e-05,5.001770000000e-02,8.749999999981e-02,3.401639958260e-07,9.205920136532e-06,4.999965837508e-02,1.902742994257e-13
3.874999999998e-01,-3.375000000000e-01,3.770150000000e-05,5.004400000000e-02,8.749999999984e-02,5.103712308893e-07,1.514541030135e-05,4.999912704089e-02,1.612884117341e-13
3.874999999999e-01,-3.125000000000e-01,5.345570000000e-05,5.007550000000e-02,8.749999999987e-02,7.942451211751e-07,2.319363027107e-05,4.999811845068e-02,1.334181851669e-13
3.874999999999e-01,-2.875000000000e-01,7.306380000000e-05,5.010790000000e-02,8.749999999990e-02,1.224543090611e-06,3.454631020226e-05,4.999643845444e-02,1.044419112900e-13
3.874999999999e-01,-2.625000000000e-01,1.000110000000e-04,5.013850000000e-02,8.749999999992e-02,1.859850324029e-06,5.082191871411e-05,4.999382325592e-02,8.063387870933e-14
3.874999999999e-01,-2.375000000000e-01,1.387810000000e-04,5.016570000000e-02,8.749999999996e-02,2.791430762469e-06,7.435173905995e-05,4.998990218640e-02,7.071304183156e-14
3.875000000000e-01,-2.125000000000e-01,1.954030000000e-04,5.018780000000e-02,8.749999999999e-02,4.152953247935e-06,1.085347208477e-04,4.998417448743e-02,5.383437703444e-14
